world_x,world_y,height,monster_type
2100.3,6911.0,171,M02
2265.6,6083.4,176,M02
2357.9,6094.1,115,M02
2422.3,6600.4,285,M02
2403.0,6645.9,453,M02
2378.7,6714.2,1391,M02
2412.8,6753.8,683,M02
1678.5,6026.6,87,M03
1540.6,6054.5,37,M03
1932.8,6170.4,53,M03
1488.5,6300.7,16,M03
1579.4,6301.2,63,M03
1587.1,6534.0,332,M03
1564.2,6552.2,413,M06
1576.6,6655.0,1146,M03
1512.2,6744.9,505,M03
1552.0,6849.4,104,M03
2295.4,5945.9,162,M03
2133.4,6013.2,166,M03
2029.9,6020.4,39,M03
2085.2,6097.0,54,M03
2364.1,6281.6,122,M03
2114.6,6621.3,777,M03
2201.2,6642.6,268,M03
1992.9,6655.0,908,M03
2225.3,6714.2,280,M03
1761.2,6746.8,207,M03
1850.7,6757.6,83,M03
2264.6,6774.8,171,M03
2107.4,6856.6,81,M03
1736.7,6858.5,32,M03
2283.0,6865.6,298,M03
2338.1,6922.0,32,M03
1691.6,6930.1,38,M03
2278.0,6191.2,37,M03
2161.8,6587.2,263,M05
1646.2,6594.6,8,M05
1935.1,6614.2,376,M05
2182.8,6833.4,272,M05
1542.0,6001.3,13,M06
1824.7,6137.8,153,M06
1765.5,6399.7,142,M06
2063.8,6824.9,215,M06
3359.4,5950.7,119,M09
3372.8,5954.5,209,M01
3352.8,5960.3,83,M01
2615.1,6365.1,26,M09
2955.1,6935.8,112,M09
2947.0,6933.9,113,M01
2683.3,6594.2,8,M09
2658.1,6598.0,30,M01
3272.4,5962.2,41,M04
2744.4,6439.8,55,M04
2720.6,6450.8,153,M03
2848.4,6447.0,146,M04
2871.3,6463.2,340,M01
2545.4,6465.1,100,M04
2547.3,6464.1,95,M02
3090.1,6565.3,156,M04
2696.5,6720.1,15,M04
2700.7,6728.7,59,M01
2703.6,6744.9,130,M01
2591.5,6734.0,166,M04
3024.3,6838.7,28,M04
3006.6,6822.5,107,M01
2776.6,6890.7,48,M04
2766.6,6883.1,28,M01
2760.4,6884.0,41,M02
3168.6,5962.6,84,M01
3135.0,5963.6,58,M01
3130.2,5940.7,222,M01
2982.0,5975.8,82,M01
2918.6,6013.7,110,M01
2952.7,6014.2,73,M01
3109.9,6039.2,290,M01
3114.2,6054.5,90,M03
3063.9,6042.6,319,M01
3166.2,6095.5,176,M01
3108.0,6107.9,98,M01
3298.4,6121.8,35,M01
3089.1,6128.2,360,M01
3133.5,6140.1,342,M01
3170.0,6140.6,325,M01
2930.0,6208.4,369,M01
2920.0,6199.3,422,M02
2557.8,6355.1,16,M01
2795.0,6362.7,186,M01
3401.7,6644.0,161,M01
3085.8,6663.3,70,M01
3020.0,5939.8,199,M01
3405.5,5940.2,199,M01
3393.6,5945.9,119,M02
2815.7,5940.2,12,M01
2908.5,5948.3,258,M01
2659.0,5949.8,48,M01
2679.0,5965.5,43,M01
2679.5,5946.4,13,M03
3114.2,5953.6,136,M01
2483.4,5953.6,1,M01
3282.6,5954.1,60,M01
2767.5,5954.1,76,M01
2763.7,5952.1,88,M03
2951.3,5957.9,172,M01
2947.0,5948.3,247,M02
2722.0,5958.8,20,M01
2737.7,5967.9,7,M02
3035.5,5963.1,117,M01
3075.3,5969.1,387,M01
2891.6,5974.8,164,M01
2902.6,5997.7,17,M01
2883.0,5989.6,125,M03
3257.1,5989.6,180,M01
3009.9,5996.3,158,M01
3401.7,6000.8,312,M01
3348.0,6005.6,202,M01
3346.1,6005.1,196,M02
3083.9,6007.5,12,M01
3036.9,6015.1,208,M01
3310.8,6017.5,130,M01
3279.5,6017.5,166,M01
3250.9,6021.8,336,M01
3277.6,6013.2,252,M02
3140.2,6036.8,70,M01
2957.9,6036.8,87,M01
3339.6,6039.2,282,M01
3160.0,6046.9,5,M01
2928.1,6047.3,41,M01
3288.8,6048.3,48,M01
3370.9,6053.5,148,M01
3364.2,6051.6,168,M02
3419.6,6059.7,129,M01
3250.9,6063.3,3,M01
3308.4,6069.1,167,M01
2989.7,6076.2,141,M01
2966.0,6076.2,99,M01
2939.3,6079.6,237,M01
2892.6,6091.0,80,M01
3132.6,6102.2,29,M01
3372.8,6107.0,42,M01
3357.5,6101.7,40,M02
2897.8,6110.3,115,M01
2885.9,6113.2,185,M05
3267.1,6111.3,223,M01
2921.9,6111.3,208,M01
3398.3,6113.2,62,M01
3026.2,6117.5,113,M01
2955.5,6126.8,181,M01
2949.8,6150.6,5,M01
3225.4,6129.7,655,M01
2889.2,6130.1,145,M01
3052.2,6132.0,143,M01
2973.9,6151.1,15,M01
2909.0,6161.4,398,M01
2944.6,6190.3,1038,M01
2889.7,6193.1,447,M01
2772.8,6326.2,46,M01
2764.7,6338.2,100,M02
2452.1,6348.4,1,M01
2717.9,6349.4,9,M01
2690.3,6371.3,113,M01
2502.3,6350.8,6,M01
2740.6,6351.3,95,M01
2763.3,6353.2,63,M01
2839.6,6361.8,76,M01
2503.7,6375.9,1,M01
2522.3,6383.0,15,M01
2733.4,6376.3,13,M01
2633.5,6380.6,43,M01
2579.6,6404.0,20,M01
2777.1,6412.4,5,M01
2854.2,6416.2,214,M01
2827.7,6420.5,716,M01
2637.3,6421.4,44,M01
2650.6,6436.2,56,M01
2632.5,6423.3,52,M02
2733.4,6431.4,146,M01
2681.4,6453.2,14,M01
2665.7,6467.5,70,M03
2777.6,6462.7,280,M01
2838.2,6464.1,267,M01
2724.8,6469.6,10,M01
2737.2,6492.0,5,M01
2726.8,6478.7,5,M02
2816.7,6486.8,405,M01
2837.2,6472.0,128,M02
2761.3,6489.2,196,M01
2902.1,6498.7,1103,M01
2792.6,6508.5,165,M01
2879.7,6521.4,245,M01
2888.7,6529.0,159,M02
2948.4,6533.1,467,M01
2815.7,6533.6,62,M01
3002.3,6551.7,1522,M01
2970.6,6559.3,1786,M01
3048.8,6573.9,1068,M01
2921.4,6597.5,149,M01
2907.1,6611.8,221,M01
3020.0,6608.0,408,M01
3207.5,6631.6,360,M01
3193.2,6653.6,1191,M01
3150.7,6631.6,383,M01
2970.1,6634.0,124,M01
3260.0,6640.7,579,M01
3080.6,6643.1,295,M01
3307.0,6658.6,163,M01
3311.3,6681.0,475,M01
3378.3,6665.7,96,M01
3242.5,6672.9,380,M01
3220.1,6671.0,449,M06
3098.0,6678.6,395,M01
3142.6,6682.9,420,M01
3181.5,6705.1,43,M01
3358.0,6710.3,490,M01
3323.0,6723.5,212,M01
3337.7,6742.5,336,M03
3266.2,6730.6,260,M01
3254.2,6746.4,454,M01
3375.9,6735.4,42,M01
3301.7,6743.5,397,M01
3298.4,6731.6,249,M05
2473.4,5985.8,1,M01
2453.6,6005.1,6,M01
2466.9,6028.0,6,M01
2455.5,6081.9,1,M01
2571.0,6328.6,7,M01
2535.9,6332.4,1,M01
2615.1,6338.2,8,M01
2592.9,6348.4,46,M01
2662.3,6384.9,66,M01
2680.9,6399.7,51,M01
2486.3,6399.7,8,M01
2498.2,6396.8,14,M03
2549.7,6409.0,32,M01
2540.2,6416.7,29,M02
2464.1,6432.9,158,M01
2605.1,6438.9,22,M01
2509.9,6438.9,13,M01
2529.4,6452.2,107,M01
2521.8,6443.1,47,M03
2571.4,6445.1,77,M01
2585.7,6457.9,69,M02
2581.9,6442.2,45,M06
2457.9,6460.3,113,M01
2450.2,6457.0,90,M02
2650.6,6471.5,10,M01
2492.5,6472.0,39,M01
2550.2,6483.5,39,M01
2595.5,6486.3,74,M01
2511.8,6490.1,71,M01
2506.6,6486.3,88,M02
2457.4,6491.6,139,M01
2681.4,6498.2,22,M01
2657.1,6499.2,154,M02
2618.4,6501.4,21,M01
2482.0,6505.6,38,M01
2545.0,6507.6,78,M01
2534.0,6509.5,109,M02
2566.2,6509.5,19,M01
2463.6,6524.7,41,M01
2755.1,6525.7,48,M01
2661.4,6526.2,179,M01
2713.6,6532.1,15,M01
2696.9,6560.3,267,M01
2619.4,6532.6,5,M01
2779.0,6533.6,23,M01
2772.3,6556.5,85,M01
2535.4,6544.5,116,M01
2447.9,6554.5,403,M01
2443.1,6556.9,496,M02
2466.0,6566.7,51,M01
2860.8,6567.2,21,M01
2850.3,6576.7,284,M02
2817.6,6569.6,436,M01
2838.2,6571.5,221,M01
2789.3,6574.8,230,M01
2636.8,6578.6,89,M01
2609.8,6582.9,87,M01
2498.7,6585.3,242,M01
2579.6,6594.2,18,M01
2872.7,6596.5,57,M01
2864.2,6621.8,455,M01
2451.2,6598.9,259,M01
2836.2,6599.9,64,M01
2830.5,6619.0,118,M01
2623.2,6601.3,59,M01
2472.4,6606.6,335,M01
2495.3,6622.8,271,M01
2527.5,6607.0,73,M01
2558.3,6609.4,126,M01
2469.1,6626.9,371,M01
2499.1,6649.7,279,M01
2636.8,6627.3,44,M01
2610.8,6631.6,63,M01
2611.8,6649.3,241,M02
2602.2,6644.5,187,M03
2932.9,6645.9,253,M01
2592.4,6646.9,177,M01
2521.8,6659.1,135,M01
2931.0,6668.1,94,M01
2923.3,6686.7,160,M01
2911.9,6672.4,92,M02
2971.5,6670.0,30,M01
2993.5,6675.3,31,M01
2981.5,6670.5,30,M02
3183.8,6671.0,415,M01
2592.4,6676.2,255,M01
2548.8,6680.0,556,M01
2451.7,6681.0,669,M01
2449.3,6665.7,451,M03
3036.4,6694.6,106,M01
3048.3,6715.1,98,M03
2492.5,6697.0,206,M01
2954.1,6697.9,5,M01
2540.2,6697.9,481,M01
2561.2,6703.2,382,M02
2613.2,6698.9,169,M01
3070.1,6699.8,126,M01
2456.9,6710.8,673,M01
3140.2,6713.7,239,M01
3138.3,6698.9,137,M02
2607.9,6725.4,209,M01
2997.8,6731.6,12,M01
2659.0,6736.3,160,M01
3201.8,6736.8,25,M01
3176.7,6736.8,121,M01
3114.7,6742.5,76,M01
2512.7,6744.0,25,M01
3024.7,6748.7,25,M01
3135.0,6752.3,151,M01
3142.1,6774.8,46,M01
3387.4,6754.7,140,M01
3318.2,6755.2,336,M01
3342.0,6762.3,310,M01
3057.4,6757.6,59,M01
3422.0,6760.4,276,M01
3419.1,6752.8,268,M02
3406.7,6780.5,655,M03
3368.0,6764.3,339,M01
3219.2,6764.7,80,M01
3239.2,6770.9,91,M01
3174.3,6764.7,136,M01
2663.3,6767.1,175,M01
2681.9,6776.2,116,M01
2684.3,6766.2,92,M02
2610.3,6769.0,296,M01
2448.3,6770.5,1382,M01
3261.9,6772.4,296,M01
3253.3,6759.0,306,M02
3100.4,6772.8,87,M01
3299.8,6781.7,14,M01
3045.5,6783.6,39,M01
3051.2,6784.1,33,M02
3388.8,6784.5,227,M01
3433.9,6788.4,95,M01
3414.8,6789.8,303,M01
3117.5,6795.0,74,M01
3160.0,6799.8,114,M01
2517.0,6800.8,677,M01
2508.0,6793.6,659,M02
3349.4,6802.7,292,M01
3248.7,6803.1,15,M01
2448.8,6803.6,1128,M01
2491.0,6808.9,1030,M01
2976.8,6819.6,224,M01
2983.9,6813.9,213,M02
3204.6,6820.6,3,M01
3125.9,6820.6,61,M01
3283.6,6821.5,233,M01
3072.9,6822.5,93,M01
2916.2,6830.6,4,M01
2910.9,6838.7,7,M02
2615.1,6833.4,239,M01
2451.2,6834.4,838,M01
3053.1,6835.3,35,M01
3036.0,6828.7,101,M02
3168.1,6835.8,75,M01
3176.2,6818.7,36,M02
2838.6,6839.2,27,M01
2829.6,6813.4,40,M03
2577.6,6842.0,405,M01
2804.5,6844.2,7,M01
2792.6,6867.6,81,M01
2524.7,6846.6,178,M01
2514.2,6864.2,630,M01
2546.9,6852.8,400,M01
3013.8,6856.1,32,M01
2888.7,6858.0,12,M01
2902.6,6872.3,21,M02
2464.5,6859.9,163,M01
2440.2,6872.8,955,M03
2691.7,6860.9,222,M01
2571.4,6862.8,494,M01
2757.5,6863.3,74,M01
2483.4,6867.1,578,M01
2483.9,6868.5,577,M02
2812.9,6872.3,145,M01
2837.7,6863.3,77,M02
2982.0,6872.8,12,M01
3139.2,6873.8,10,M01
2528.0,6882.6,59,M01
2518.9,6899.3,381,M01
2658.1,6883.1,318,M01
2683.8,6901.7,210,M01
2669.0,6894.0,290,M02
2700.7,6885.9,179,M01
2717.0,6902.6,124,M01
2549.2,6888.8,337,M01
2633.9,6890.7,318,M01
2471.0,6892.6,789,M01
2783.1,6901.7,105,M01
2974.9,6905.0,118,M01
2970.1,6905.5,147,M02
2607.9,6910.5,217,M01
2742.0,6912.9,55,M01
2580.5,6914.3,311,M01
3122.8,6918.1,13,M01
2881.1,6921.0,106,M01
2496.3,6924.3,188,M01
2541.1,6925.8,598,M01
2519.4,6932.0,366,M01
2670.9,6572.4,62,M01
2696.9,6585.3,168,M01
2690.3,6580.1,155,M02
2724.4,6588.2,173,M01
2777.6,6594.6,222,M01
2762.8,6595.6,45,M01
2775.7,6617.5,353,M01
2729.6,6602.3,117,M01
2741.5,6615.1,212,M01
2722.5,6623.7,185,M01
2719.1,6600.4,139,M02
2740.6,6609.0,132,M06
2809.8,6618.5,36,M01
2706.5,6621.8,109,M01
2787.8,6635.0,33,M01
2801.7,6647.8,93,M01
2869.4,6636.4,119,M01
2853.7,6639.7,101,M01
2760.4,6642.1,98,M01
2765.6,6646.9,122,M03
2698.8,6643.1,196,M01
2824.8,6644.5,82,M01
2820.0,6644.0,53,M02
2725.3,6644.5,178,M01
2747.7,6655.5,284,M01
2873.7,6660.0,102,M01
2728.7,6665.3,155,M01
2829.1,6671.9,234,M01
2674.3,6678.6,114,M01
2876.3,6681.9,245,M01
2763.3,6684.3,378,M01
2841.5,6688.4,13,M01
2712.2,6688.4,68,M01
2695.5,6697.5,52,M01
2703.6,6712.2,104,M01
2800.7,6689.8,28,M01
2744.9,6705.6,127,M01
2774.7,6711.8,96,M01
2679.5,6714.2,104,M01
2795.0,6720.1,34,M01
2795.5,6740.2,67,M01
2795.9,6736.3,61,M03
2877.3,6722.0,43,M01
2898.8,6734.9,93,M01
2766.1,6724.4,41,M01
2750.9,6729.7,11,M01
2772.8,6746.8,79,M01
2765.6,6735.9,44,M02
2918.1,6732.1,51,M01
2932.9,6745.9,25,M01
2847.5,6733.5,10,M01
2868.0,6734.4,60,M01
2867.5,6748.7,47,M01
2852.7,6736.8,17,M02
2860.8,6744.0,39,M03
2953.6,6734.9,34,M01
2720.1,6736.8,41,M01
2811.2,6752.8,23,M01
2749.2,6756.2,59,M01
2747.3,6779.0,109,M02
2729.6,6757.1,24,M03
2897.8,6763.8,73,M01
2779.5,6767.1,121,M01
2913.3,6770.9,30,M01
2873.7,6777.1,7,M01
2818.6,6782.2,26,M01
2829.1,6807.0,34,M01
2851.3,6786.0,5,M01
2754.7,6792.2,21,M01
2764.7,6804.1,41,M01
2933.8,6794.6,29,M01
2720.6,6800.3,69,M01
2904.0,6802.2,4,M01
2706.5,6808.4,142,M01
2789.3,6815.3,7,M01
2688.8,6815.8,139,M01
2708.9,6839.6,124,M01
2709.3,6822.0,69,M02
2738.2,6816.8,24,M01
2732.5,6836.8,100,M01
2744.9,6812.9,5,M02
2761.3,6837.3,55,M01
2749.2,6846.6,7,M01
2743.0,6853.7,61,M03
3202.2,5995.8,164,M02
3109.4,6079.1,25,M02
2672.8,6414.3,15,M02
3282.6,6704.1,768,M02
3215.1,5948.3,51,M02
2997.3,5951.2,111,M02
3388.3,5979.1,232,M02
3436.7,5989.6,66,M02
3034.5,6056.9,179,M02
2961.3,6118.0,33,M02
2947.0,6107.0,180,M03
2916.2,6516.6,1143,M02
2961.7,6599.9,219,M02
3286.5,6654.5,1015,M02
3290.3,6627.8,574,M03
2621.8,5943.6,16,M02
2540.7,5944.0,19,M02
2457.9,5994.9,6,M02
2703.6,6378.7,81,M02
2693.6,6387.8,128,M03
2764.7,6570.5,38,M02
2690.3,6686.7,153,M02
2507.5,6700.8,391,M02
2638.7,6707.5,212,M02
3006.1,6714.6,47,M02
3064.8,6730.1,39,M02
2465.5,6742.1,511,M02
2571.0,6756.6,411,M02
2990.6,6778.6,17,M02
3189.4,6784.5,5,M02
2633.0,6786.0,231,M02
2808.8,6787.4,7,M02
3372.8,6821.5,83,M02
3117.1,6834.4,11,M02
3092.5,6859.4,7,M02
2610.3,6883.1,260,M02
2612.2,6884.0,235,M03
3082.9,6896.9,15,M02
2724.4,6900.7,203,M02
2636.3,6912.9,226,M02
2820.5,6936.7,216,M02
3068.6,6083.8,150,M03
3007.1,6143.5,241,M03
2472.9,6330.0,1,M03
3188.9,6701.3,2,M03
2471.0,6068.1,1,M03
2578.6,6421.9,60,M03
2518.9,6501.8,35,M03
2895.9,6532.1,7,M03
2579.1,6577.7,81,M03
2649.2,6601.3,74,M03
2679.0,6652.6,145,M03
2931.4,6715.1,109,M03
2614.6,6787.9,175,M03
2888.3,6377.8,846,M05
3323.9,6123.7,5,M05
2682.4,6323.4,92,M05
3133.0,6585.8,808,M05
3255.2,6589.1,1015,M05
2943.6,6625.4,31,M06
3753.9,6842.0,706,M09
3596.6,5957.4,67,M09
3600.5,5945.9,98,M01
3620.5,5947.4,112,M01
4239.4,6045.4,667,M04
4078.3,6046.4,453,M04
4072.1,6039.7,473,M01
3823.1,6868.5,824,M04
4378.5,5945.5,183,M01
4436.4,6007.5,35,M01
3505.8,6009.4,238,M01
4149.9,6026.6,6,M01
4025.4,6035.4,148,M01
3990.8,6044.5,136,M01
4435.0,6054.0,194,M01
4384.7,6065.2,947,M01
3846.2,6074.8,1105,M01
3824.5,6094.1,1539,M01
3614.8,6097.9,342,M01
3764.4,6110.8,689,M01
3511.5,6730.6,476,M01
3982.2,5941.2,250,M01
3988.4,5967.4,87,M02
4039.5,5942.1,336,M01
3566.8,5947.9,202,M01
3717.1,5948.8,55,M01
3704.7,5945.0,55,M02
3700.0,5950.7,53,M06
3847.2,5949.8,223,M01
4185.0,5952.1,150,M01
3913.5,5957.4,206,M01
3923.0,5946.9,207,M02
3684.0,5958.3,19,M01
3473.1,5960.3,163,M01
3801.3,5961.2,13,M01
3889.9,5967.4,25,M01
3648.4,5970.5,340,M01
4312.6,5971.0,81,M01
3455.2,5971.0,379,M01
3447.1,5997.2,3,M01
3617.6,5974.8,354,M01
3820.2,5975.3,382,M01
4170.2,5979.6,97,M01
4355.3,5980.1,195,M01
4016.8,5980.5,6,M01
3877.0,5982.9,257,M01
3735.5,5988.2,108,M01
4099.1,5990.1,213,M01
4121.0,5991.0,96,M01
3799.9,5990.1,108,M01
4405.2,5990.6,67,M01
3661.1,5990.6,108,M01
3657.7,5986.3,155,M02
3582.6,5991.0,213,M01
4269.7,6010.4,207,M01
4380.8,6015.1,99,M01
4068.3,6015.1,707,M01
3728.3,6016.6,104,M01
3799.4,6017.0,111,M01
3673.9,6018.5,276,M01
4221.2,6024.7,19,M01
3472.1,6025.6,6,M01
4311.4,6037.3,886,M01
3622.9,6040.7,54,M01
3446.6,6045.0,138,M01
3647.0,6046.9,84,M01
3627.0,6040.2,70,M03
4349.1,6047.8,279,M01
4369.1,6055.0,370,M02
3710.0,6050.7,109,M01
3689.5,6034.9,172,M02
3663.0,6058.3,59,M01
3503.9,6061.2,16,M01
3555.1,6065.2,184,M01
3594.7,6077.2,131,M01
3480.2,6098.9,283,M01
3582.1,6106.5,446,M01
3522.9,6114.1,35,M01
3498.3,6129.2,572,M01
3465.7,6131.1,390,M01
3439.0,6142.5,98,M01
3474.0,6731.1,439,M01
3494.5,6742.1,624,M01
3579.7,6863.7,783,M01
3592.6,6868.5,868,M03
4061.4,6932.0,19,M01
3470.2,6761.4,422,M01
3486.9,6772.8,358,M01
3642.2,6786.5,182,M01
3629.8,6803.6,585,M01
3636.0,6807.4,591,M02
3647.9,6800.3,462,M05
3453.3,6786.5,270,M01
3516.7,6798.9,636,M01
3439.0,6813.9,837,M01
4006.3,6882.1,290,M01
4019.2,6901.7,310,M01
3538.4,6929.6,580,M01
3556.1,6926.7,619,M01
3555.1,6923.9,582,M02
3680.6,6807.9,511,M01
3469.7,6819.6,681,M01
3658.7,6821.5,327,M01
3680.6,6826.3,270,M01
3704.2,6823.4,435,M01
3690.4,6813.4,504,M03
3611.4,6827.2,593,M01
3609.1,6847.5,74,M01
3616.7,6874.2,261,M01
3684.0,6849.9,131,M01
3667.7,6860.9,176,M01
3675.9,6874.2,385,M01
3657.7,6853.2,26,M03
3709.0,6852.3,272,M01
3650.3,6861.4,81,M01
3742.6,6872.8,724,M01
3735.5,6859.0,519,M02
3741.7,6869.0,647,M03
3794.2,6873.8,808,M01
3772.0,6876.9,79,M01
3774.4,6892.6,440,M01
3940.4,6880.7,248,M01
3967.1,6897.9,955,M01
3958.1,6890.7,870,M02
3944.7,6891.7,704,M03
3641.7,6883.6,157,M01
3853.4,6886.4,396,M01
3848.6,6900.2,753,M01
3854.8,6890.2,481,M02
3854.3,6888.3,440,M03
3921.6,6887.8,485,M01
3921.6,6905.0,930,M01
3826.9,6889.8,538,M01
3727.4,6890.7,459,M01
3746.0,6897.4,413,M01
3740.7,6880.7,194,M06
3809.0,6891.2,524,M01
3791.8,6904.5,723,M01
3788.0,6893.1,515,M03
3991.7,6892.1,244,M01
3892.2,6898.8,702,M01
3901.3,6897.4,693,M05
3567.3,6899.3,292,M01
3593.8,6900.2,322,M01
3815.0,6906.7,201,M01
3812.6,6931.5,509,M01
3829.3,6933.9,559,M01
3720.2,6907.7,197,M01
3729.8,6927.7,380,M01
3622.9,6910.0,64,M01
3595.2,6926.7,181,M03
3698.0,6912.9,284,M01
3696.6,6931.0,330,M01
3971.7,6913.9,9,M01
3662.5,6917.2,61,M01
3898.4,6918.1,310,M01
3877.0,6924.3,369,M01
3784.7,6926.2,276,M01
3759.1,6935.8,413,M01
3634.1,5947.9,16,M02
3548.5,5958.8,170,M02
3536.5,6015.6,279,M02
4196.2,6039.7,435,M02
3899.9,6039.7,195,M02
3881.3,6040.2,166,M03
3747.9,6051.6,325,M02
3719.8,6060.2,4,M03
3813.5,6060.2,376,M02
3584.9,6079.1,362,M02
3454.2,6693.6,287,M02
3444.2,6695.5,670,M05
3525.3,5949.8,385,M03
3736.9,5957.9,39,M03
4243.2,5959.8,33,M03
4018.2,5965.0,59,M03
3934.0,6935.3,570,M03
3856.7,6936.7,634,M03
3574.0,6137.8,1138,M05
4239.4,6908.1,113,M05
3484.0,6158.5,518,M05
3443.3,5961.7,119,M06
3953.8,6908.1,198,M06
4466.2,5955.5,20,M01
4491.3,5972.9,171,M01
4471.7,6020.4,364,M01
4507.8,6040.7,586,M02
4531.4,6036.4,841,M05
5778.4,6867.1,1376,M09
6344.6,5947.4,229,M09
6015.6,6430.0,574,M09
6429.0,5945.5,442,M04
6399.2,6149.2,75,M04
6081.4,6280.4,1095,M04
6216.0,6388.7,44,M04
6201.2,6396.8,35,M01
6123.1,6463.6,71,M04
6299.7,6651.2,70,M04
6284.9,6633.0,21,M01
6072.8,6762.8,140,M04
5710.7,6888.8,967,M04
5508.8,6936.7,1214,M04
6357.0,6057.4,186,M01
6327.1,6074.3,191,M01
6402.5,6083.8,67,M01
6354.1,6092.4,116,M01
6309.7,6108.4,418,M01
6057.3,6361.8,1068,M01
6033.9,6383.5,250,M01
6060.6,6566.2,750,M01
6034.4,6619.4,68,M01
6032.5,6653.1,287,M01
6012.2,6693.2,165,M01
5969.0,6764.3,174,M01
5872.6,6810.8,1343,M01
6429.5,6844.7,28,M01
6429.0,6869.5,156,M01
5774.6,6883.6,847,M01
5767.4,6904.5,1831,M01
5803.0,6885.0,1032,M01
5844.0,6904.1,260,M01
5928.0,6922.4,154,M01
6418.0,5983.9,3,M01
6364.1,5984.4,891,M01
6420.4,6029.4,161,M01
6432.3,6052.6,181,M01
6313.8,6060.2,735,M01
6285.9,6073.8,359,M01
6237.7,6120.3,1027,M01
6425.7,6133.5,57,M01
6370.3,6161.9,5,M01
6293.0,6172.4,46,M01
6239.1,6177.6,845,M01
6435.2,6199.3,61,M01
6409.5,6201.7,84,M01
6424.2,6196.0,50,M02
6328.6,6201.2,48,M01
6371.7,6206.9,17,M01
6350.8,6211.7,38,M01
6255.1,6213.1,82,M01
6264.2,6207.4,63,M02
6211.7,6215.0,847,M01
6408.5,6227.2,27,M01
6169.9,6229.1,5,M01
6266.5,6233.9,107,M01
6147.2,6237.3,1067,M01
6213.6,6239.6,66,M01
6214.5,6227.2,88,M03
6242.4,6240.6,150,M01
6276.5,6255.6,16,M01
6275.6,6280.4,94,M01
6263.7,6257.1,41,M03
6148.7,6259.0,383,M01
6214.0,6259.4,179,M01
6384.4,6259.9,14,M01
6400.6,6262.3,32,M02
6334.8,6260.9,20,M01
6427.6,6268.5,104,M01
6120.8,6277.6,1248,M01
6099.8,6290.7,256,M01
6120.3,6300.2,817,M01
6317.1,6292.1,67,M01
6362.2,6300.7,50,M01
6401.1,6315.3,5,M01
6383.0,6328.1,6,M03
6170.4,6318.6,75,M01
6267.0,6322.9,30,M01
6251.8,6336.7,20,M01
6290.6,6323.4,35,M01
6120.8,6341.0,728,M01
6205.0,6350.8,31,M01
6205.5,6369.9,14,M03
6088.1,6352.7,496,M01
6418.5,6354.6,28,M01
6297.3,6358.0,34,M01
6241.0,6363.7,55,M01
6236.2,6363.7,49,M02
6265.6,6369.9,23,M01
6327.6,6377.3,57,M01
6288.2,6379.2,57,M01
6294.0,6402.1,24,M01
6401.6,6380.6,21,M01
6120.3,6385.9,380,M01
6111.2,6404.0,309,M01
6359.8,6391.6,17,M01
6142.0,6394.9,64,M01
6170.9,6408.1,94,M01
6087.1,6410.0,583,M01
6065.2,6425.7,316,M01
6245.8,6411.9,80,M01
6354.6,6420.9,18,M01
6101.7,6424.8,191,M01
6187.8,6435.7,4,M01
6331.9,6445.1,12,M01
6357.0,6452.2,17,M01
6220.0,6458.4,18,M01
6258.9,6465.6,7,M01
6279.4,6470.6,110,M01
6118.9,6491.6,156,M01
6349.3,6495.9,40,M01
6358.9,6495.4,43,M02
6387.3,6498.7,76,M01
6286.8,6503.7,44,M01
6324.3,6509.5,10,M01
6337.6,6505.6,10,M03
6401.6,6516.6,4,M01
6268.9,6520.9,18,M01
6415.2,6531.7,6,M01
6433.8,6551.2,20,M01
6410.4,6561.7,49,M01
6415.7,6542.6,16,M03
6291.6,6534.0,53,M01
6286.3,6549.3,33,M02
6255.6,6541.2,33,M01
6200.7,6541.2,166,M01
6339.1,6551.2,41,M01
6318.1,6555.0,18,M01
6104.1,6558.4,9,M01
6150.1,6561.7,62,M01
6232.9,6564.3,136,M01
6175.6,6565.3,61,M01
6426.6,6574.4,54,M01
6324.3,6575.3,26,M01
6310.7,6589.6,104,M01
6138.2,6592.9,70,M01
6084.3,6596.5,216,M01
6408.0,6609.9,80,M01
6352.7,6610.4,17,M01
6106.9,6622.3,10,M01
6230.0,6625.4,82,M01
6246.7,6645.0,78,M01
6378.7,6632.6,38,M01
6421.9,6639.2,62,M01
6196.4,6641.2,53,M01
6137.7,6649.3,79,M01
6072.8,6652.6,146,M01
6253.7,6666.7,26,M01
6422.3,6674.3,66,M01
6044.0,6692.7,17,M01
6052.5,6713.7,106,M01
6219.6,6693.2,33,M01
6229.1,6710.8,127,M02
6346.9,6697.9,29,M01
6369.8,6698.4,40,M01
6370.3,6712.7,78,M03
6116.9,6704.6,44,M01
6428.5,6722.5,19,M01
6191.2,6723.0,12,M01
6340.5,6726.3,79,M01
6299.2,6726.3,39,M01
6086.6,6730.6,166,M01
6399.2,6740.2,97,M01
6275.6,6749.2,125,M01
6199.3,6778.6,7,M01
6096.0,6780.5,264,M01
6383.4,6799.3,89,M01
6378.7,6796.9,93,M02
6145.8,6805.1,234,M01
6155.4,6787.4,97,M03
6224.3,6820.6,65,M01
6241.0,6812.9,20,M02
6024.6,6822.0,267,M01
6124.1,6828.2,116,M01
6362.2,6833.4,86,M01
5946.9,6840.1,543,M01
6264.6,6850.9,34,M01
6014.1,6852.3,5,M01
